date,volume,open,close,high,low,adjclose,T10Y2Y
2/6/2001,7106700,135.3000031,135.3899994,136.6999969,135.2200012,95.41140747,-0.11
2/5/2001,4352900,134.8000031,135.7899933,135.9400024,134.75,95.69328308,-0.13
2/2/2001,8276600,137.3999939,134.8000031,137.9900055,134.75,94.99568176,-0.14
2/1/2001,8239100,137.1000061,137.9299927,137.9499969,136.25,97.20140076,-0.17
1/31/2001,9706900,137.3999939,137.0200043,138.6999969,136.6000061,96.56012726,-0.23
1/30/2001,7069100,136.3000031,137.8000031,137.9199982,135.7899933,97.10977173,-0.22
1/29/2001,6705900,135.5,136.6000061,136.8999939,135.3699951,96.26410675,-0.21
1/26/2001,7136800,135.1562042,135.875,136.125,134.4530945,95.75323486,-0.2
1/25/2001,10818300,136.25,136.0312042,137.25,135.6562042,95.86330414,-0.23
1/24/2001,6199900,136.25,136.375,137.3125,135.8437042,96.10555267,-0.23
1/23/2001,8463100,134.4687042,135.9687042,136.6562042,134.1562042,95.81925964,-0.2
1/22/2001,7050900,134.25,134.9062042,135.7812042,133.5625,95.07047272,-0.2
1/19/2001,7782500,136.1875,134.0155945,136.1875,133.875,94.44287872,-0.16
1/18/2001,8107000,133.4375,134.7812042,135.7030945,132.9375,94.98242188,-0.15
1/17/2001,7851400,134.8437042,133.4530945,135.0467987,132.6405945,94.04649353,-0.15
1/16/2001,8542200,132,132.8437042,133.1875,131.5155945,93.61701202,-0.11
1/12/2001,7244000,132.6875,132,133.7187042,131.2812042,93.02246857,-0.13
1/11/2001,7245100,131.0937042,132.25,133.4842987,131.0937042,93.1986084,-0.16
1/10/2001,8746100,129,132.125,132.125,128.8125,93.11053467,-0.18
1/8/2001,6625300,129.875,130.1875,130.1875,127.6875,91.74516296,-0.16
1/5/2001,12911400,133.4687042,129.1875,133.625,129.1875,91.04042816,-0.15
1/4/2001,9219000,134.9375,133.5467987,135.4687042,133,94.11248016,-0.13
1/3/2001,19431600,128.3125,135,136,127.6561966,95.13656616,-0.13
1/2/2001,8737500,132,128.8125,132.1562042,127.5625,90.77616882,-0.15
12/29/2000,8774600,134.0625,131.1875,134.2812042,131.1875,92.44984436,-0.18
12/28/2000,8358700,132.8125,133.7187042,133.875,132.5937042,94.23363495,-0.2
12/27/2000,4854100,131.75,133.3125,133.7342987,131.25,93.9473877,-0.17
12/26/2000,4665300,130.8437042,132.3437042,132.3437042,130.2812042,93.26465607,-0.26
12/22/2000,10182900,129,130.9375,131.1092987,128.8437042,92.27366638,-0.27
12/21/2000,14331500,126,127.125,128.8592987,125.5311966,89.58695221,-0.24
12/20/2000,9994300,128.625,126.25,128.9375,126.0936966,88.97033691,-0.23
12/19/2000,9616600,132.4687042,130.0155945,134.9687042,130.0155945,91.62399292,-0.2
12/18/2000,7235400,132.0625,132.7187042,133.4687042,131.7655945,93.52894592,-0.19
12/15/2000,9065300,133.125,130.9687042,133.125,130.5625,92.29563141,-0.16
12/14/2000,7678400,135.875,134.4062042,136.5,134.0312042,94.42847443,-0.23
12/13/2000,6070500,139.25,136.1405945,139.4062042,136.0312042,95.64699554,-0.32
12/12/2000,5022900,138.1875,138.0312042,138.8125,137.375,96.9752655,-0.35
12/11/2000,6405600,137.375,138.625,139.5625,136.7187042,97.39248657,-0.34
12/8/2000,10276300,137.0625,133.9687042,139.4687042,133.875,94.12112427,-0.35
12/7/2000,6529100,134.875,133.6562042,135.875,133.6562042,93.90157318,-0.38
12/6/2000,12888000,137.7812042,135.5155945,138.3437042,135.0312042,95.207901,-0.38
12/5/2000,8883400,134.875,137.7187042,138.25,134.4062042,96.75572205,-0.39
12/4/2000,6996600,131.875,133.3437042,133.875,131.5,93.68205261,-0.4
11/30/2000,11201600,132.5,132.2812042,133.5,129.75,92.93554688,-0.41
11/29/2000,6914100,134.375,133.4375,135.9062042,133.2655945,93.74790955,-0.45
11/28/2000,5336100,135.125,133.6875,136.5937042,133.6405945,93.92354584,-0.43
11/27/2000,5992000,136.4687042,136.0312042,136.6875,135.3125,95.57015991,-0.45
11/24/2000,3411600,133.625,134.8437042,134.9687042,133.625,94.73587036,-0.45
11/22/2000,5736900,134.3437042,132.1405945,134.875,132.125,92.83673859,-0.46
11/21/2000,7684300,134.875,135.375,136.1875,133.5155945,95.10908508,-0.46
11/20/2000,5458500,135.75,134.6875,136.375,134.3125,94.62611389,-0.47
11/17/2000,6551100,137.3125,136.6405945,139,135.75,95.99827576,-0.49
11/16/2000,6684100,138.5780945,137.375,139.875,137.3125,96.51422119,-0.49
11/15/2000,8837700,139.0625,139.5625,140.1092987,137.75,98.05107117,-0.49
11/14/2000,7668900,137.4687042,139.125,139.625,137,97.74372101,-0.49
11/13/2000,17285300,135.625,135.5625,136.9842987,133.0155945,95.24085236,-0.47
11/10/2000,8569500,139,136.625,139.4687042,136.5312042,95.98731995,-0.47
11/9/2000,10635300,140,140.0312042,141.2187042,137.25,98.38040924,-0.47
11/8/2000,6123300,144.0625,140.5625,144.0625,140.5625,98.75363922,-0.46
11/7/2000,5231300,143.1405945,143.75,144,142.5625,100.9930725,-0.4
11/6/2000,4042500,143.1562042,143.7812042,144.2967987,143.0312042,101.015007,-0.37
11/3/2000,5187100,143.4687042,142.7812042,143.75,142.375,100.3124237,-0.23
11/2/2000,11395100,143.1562042,142.7030945,143.9062042,142.5155945,100.2575378,-0.23
11/1/2000,6753600,142.25,142.4687042,143.25,141.2187042,100.0928802,-0.24
10/31/2000,7752400,141.0155945,142.9530945,143.6875,140.0625,100.4332275,-0.27
10/30/2000,10154100,138.4375,140.5312042,141.0937042,138.1562042,98.73167419,-0.25
10/27/2000,9762900,137.875,139.2812042,139.2812042,136.625,97.85347748,-0.27
10/26/2000,9345800,137.125,136.6875,137.6562042,134.0312042,96.03123474,-0.26
10/25/2000,9137600,138.75,136.3125,139.5625,136.125,95.76779938,-0.26
10/24/2000,5750700,140.9687042,139.5937042,141.9375,139,98.07304382,-0.25
10/23/2000,5290000,139.9375,140.5312042,141.0312042,138.9375,98.73167419,-0.25
10/20/2000,7373500,138.375,139.9062042,141.1875,138.375,98.29258728,-0.31
10/19/2000,8767300,136.8437042,139.3125,139.4530945,136.4375,97.87546539,-0.31
10/18/2000,10897300,132.625,134.25,136.125,130.1562042,94.31873322,-0.31
10/17/2000,7831700,138.4375,134.75,138.5625,134.4062042,94.67002869,-0.31
10/16/2000,5659000,137.4062042,138.1875,138.2342987,136.6875,97.08506775,-0.3
10/13/2000,11778800,132.9375,137.5625,137.6562042,132.875,96.64596558,-0.28
10/12/2000,12336900,137.2812042,133.125,137.5937042,132.7812042,93.52837372,-0.29
10/11/2000,10346000,137.625,136.5312042,138.625,135.125,95.92141724,-0.31
10/10/2000,6104700,140.0937042,137.6875,141.25,137.6875,96.7338028,-0.3
10/9/2000,4508000,141.3125,140,141.3125,139.375,98.35842896,-0.25
10/6/2000,10014900,143.875,141.0625,144.6405945,139.75,99.10494995,-0.26
10/5/2000,4566900,143.4062042,144.1875,144.8437042,143.3125,101.3004227,-0.27
10/4/2000,6148900,142.875,143.6875,144.25,141.75,100.9491577,-0.28
10/3/2000,9347200,144.5312042,142.5,145.75,142.2812042,100.11483,-0.29
10/2/2000,5517800,144.2812042,143.8437042,144.9062042,143.1405945,101.0589523,-0.3
9/28/2000,7036400,143.1875,145,146.3280945,142.8905945,101.871254,-0.31
9/27/2000,7186200,143.5625,143.1562042,143.9687042,142.125,100.5759277,-0.35
9/26/2000,5302400,144.375,142.4062042,145,142.4062042,100.0489807,-0.33
9/25/2000,9726300,145.9375,144.25,146.0625,143.7187042,101.3443451,-0.32
9/22/2000,7791300,142.625,145.2812042,145.3125,142.4217987,102.0688095,-0.4
9/21/2000,5972300,144.4687042,142.6875,145.5625,142.625,100.2466354,-0.39
9/20/2000,6508100,145.6875,144.8905945,146.0312042,143.1562042,101.7944031,-0.36
9/19/2000,6588200,145.125,145.9687042,146.3125,144.7030945,102.5518265,-0.38
9/18/2000,5109300,146.375,144.6562042,146.9687042,144.2030945,101.6297455,-0.39
9/15/2000,4085700,148.1875,146,148.25,146,102.5738602,-0.4
9/14/2000,3397100,149.875,149.6405945,149.9375,148.1562042,104.8680878,-0.4
9/13/2000,7691600,148,148.8905945,149.3437042,147.6562042,104.3424911,-0.39
9/12/2000,4769100,149.75,148.5,150.25,148.4375,104.0687943,-0.39
9/11/2000,3937500,149.75,149.5937042,151.1875,148.6875,104.8352203,-0.38
9/8/2000,3518200,150.2812042,149.8125,150.5,149.3280945,104.9885559,-0.38
9/7/2000,4265500,150.25,150.8437042,151.0780945,149.8280945,105.7112274,-0.43
9/6/2000,4322200,151.1875,149.5625,151.9530945,149.5312042,104.8133926,-0.43
9/5/2000,3470800,151.875,151.2812042,152.2030945,150.8125,106.0178375,-0.43
9/1/2000,3191200,153.25,152.5,153.5937042,152,106.8720016,-0.39
8/31/2000,4863100,151.0625,152.3437042,153.0937042,150.9062042,106.7624054,-0.37
8/30/2000,3964800,151.3125,150.3437042,151.5,150.3437042,105.3608932,-0.37
8/29/2000,3561900,151.4375,151.7967987,151.875,150.9062042,106.379158,-0.37
8/28/2000,5518700,151.25,151.7655945,152.9062042,151.25,106.3573074,-0.41
8/25/2000,2822200,151.1562042,151.25,151.625,150.9375,105.9959641,-0.4
8/24/2000,4529000,151.1562042,151.3125,151.5,150.5,106.0397644,-0.36
8/22/2000,3075300,150.5625,150.25,151.3125,150.0937042,105.295166,-0.36
8/21/2000,2380600,150.0312042,150.5,150.7187042,149.4062042,105.4703445,-0.32
8/18/2000,4626400,150.375,149.6875,150.375,149.2187042,104.9009781,-0.32
8/17/2000,5652200,148.6875,150.1875,150.4375,148.3437042,105.2513885,-0.38
8/16/2000,5191600,149.3125,148.625,149.9375,147.8437042,104.1563644,-0.37
8/15/2000,5564600,149.3437042,149.1562042,149.8125,148.5625,104.5286484,-0.35
8/14/2000,2966700,147.7812042,149.2812042,149.5625,147.0625,104.6162567,-0.37
8/11/2000,5089400,146.625,147.4062042,148,145.5625,103.3022308,-0.42
8/10/2000,4193400,147.5312042,146.7187042,147.8592987,146.2812042,102.8204651,-0.46
8/9/2000,5383800,149.1405945,147.4375,149.2187042,147.375,103.324173,-0.41
8/8/2000,3658700,147.5,148.6875,148.8125,147.5,104.2001953,-0.4
8/7/2000,4159800,146.7187042,148.125,148.4375,146.375,103.805954,-0.39
8/4/2000,3686600,146.3125,146.375,146.7187042,145.4062042,102.5795517,-0.37
8/3/2000,4607100,142.875,145.5937042,145.8125,142.625,102.0320129,-0.33
8/2/2000,7439800,143.875,144.5937042,145.4062042,143.625,101.3312759,-0.3
8/1/2000,3946600,143.625,143.875,144.7187042,143.125,100.8275986,-0.33
7/31/2000,5265500,142.9375,143,144.125,142.0625,100.214386,-0.31
7/28/2000,6229500,145.7187042,142.0937042,145.9062042,141.5155945,99.57925415,-0.33
7/27/2000,7652600,145.9375,145.375,146.625,144.6875,101.8787918,-0.4
7/26/2000,12062500,146.9687042,145.875,147.1562042,145.6405945,102.2291565,-0.44
7/25/2000,4757100,147.75,147.3125,147.8437042,146.7812042,103.2365799,-0.45
7/24/2000,5628500,148.125,146.8437042,148.8592987,146.5625,102.90802,-0.4
7/21/2000,5656900,149.75,147.6875,149.75,147.6875,103.4993896,-0.36
7/20/2000,4538900,149,150.625,150.625,148.8125,105.5579987,-0.34
7/19/2000,8506800,149.4687042,148.5625,149.9062042,148.25,104.1125946,-0.36
7/17/2000,4208300,150.9842987,151,151.9842987,150.6875,105.8208084,-0.39
7/14/2000,5341900,150.4375,151.25,151.25,149.6717987,105.9959641,-0.34
7/13/2000,5356000,149.9842987,149.7812042,150.375,149.1875,104.966629,-0.28
7/12/2000,5883000,149.2812042,149.125,150.125,148.6875,104.506813,-0.32
7/11/2000,5431600,147.4687042,148.1562042,149.125,147.1562042,103.8278427,-0.42
7/10/2000,2816100,147.875,147.8437042,148.9062042,147.5312042,103.6088181,-0.46
7/7/2000,3034800,146.6875,148.0937042,148.7812042,146.25,103.7840729,-0.43
7/6/2000,5963200,144.9375,145.75,146.4687042,144.2187042,102.1415863,-0.47
7/5/2000,2748200,146.375,144.625,146.6562042,144.375,101.3531952,-0.51
7/3/2000,1436600,145.4375,147.2812042,147.4375,145.1875,103.2146301,-0.52
6/30/2000,7420200,143.9375,145.2812042,145.5937042,143.8905945,101.8130341,-0.45
6/29/2000,6345700,144.75,144.1875,145.75,143.5155945,101.0465775,-0.45
6/28/2000,5347700,145.625,145.5625,146.9842987,145.3125,102.0101852,-0.45
6/27/2000,4159500,145.9842987,145.1562042,146.7187042,145.0155945,101.7254868,-0.45
6/26/2000,5201300,145.375,146.2342987,146.25,144.875,102.480957,-0.47
6/23/2000,4863300,145.8125,144.375,146.125,143.875,101.1779709,-0.46
6/22/2000,7490500,147.5625,145.625,147.6875,145,102.0539703,-0.41
6/21/2000,3115000,146.9375,147.875,148.4375,146.8905945,103.6307831,-0.43
6/20/2000,6480000,148.1875,147.9375,148.875,147,103.6745605,-0.45
6/19/2000,5106900,146.4687042,148.4687042,149.1562042,146.25,104.0468521,-0.44
6/16/2000,5567900,148.3125,146.5937042,148.3125,145.875,102.7328491,-0.44
6/15/2000,5881200,148.125,148.1562042,148.75,146.8437042,103.5839691,-0.37
6/14/2000,6420500,148.25,147.8437042,148.875,147.1875,103.3654785,-0.37
6/13/2000,6558700,144.8125,147.5937042,147.75,144.625,103.1907272,-0.34
6/12/2000,3678900,146.9687042,144.875,146.9687042,144.875,101.2899017,-0.3
6/9/2000,3085300,147.5,146.5937042,147.9687042,145.625,102.4915161,-0.24
6/8/2000,5723100,147.5,146.9062042,147.75,146.0625,102.7100143,-0.21
6/7/2000,4919500,146.625,147.4842987,148,146,103.1142273,-0.17
6/6/2000,4858900,146.625,146.4687042,147.7812042,145.9062042,102.4041824,-0.16
6/5/2000,6998100,147.4687042,147.125,148.2187042,146.875,102.862999,-0.16
6/2/2000,8962200,148.9375,147.8437042,149.0937042,147.4842987,103.3654785,-0.13
6/1/2000,8961600,143.6875,145.3125,145.4375,143,101.5957718,-0.12
5/31/2000,6056500,142.5625,142.8125,144,142.0937042,99.84784698,-0.09
5/30/2000,5362700,140,142.5,142.9375,139.4687042,99.62937164,-0.13
5/26/2000,4814000,138.8125,138,139.6875,137.3280945,96.48322296,-0.11
5/25/2000,8278900,140.6875,137.8437042,141.8125,137.7187042,96.3739624,-0.12
5/24/2000,11081500,138,140.25,140.6875,136.5,98.05635834,-0.13
5/23/2000,7979200,140.4375,138,140.8125,137.5625,96.48322296,-0.11
5/22/2000,10839400,141.25,140.0625,141.4687042,137,97.92527008,-0.1
5/19/2000,6518400,142.5625,141.125,143.2342987,140.4062042,98.66807556,-0.09
5/18/2000,4325600,145.625,143.375,146.3125,143.375,100.2411957,-0.16
5/17/2000,5907200,145.6875,145.1562042,146.1875,144.4687042,101.4865341,-0.17
5/16/2000,8192200,146.5625,146.6875,147.7187042,145.3125,102.5571213,-0.21
5/12/2000,5960800,141.8125,142.8125,143.4687042,141.625,99.84784698,-0.17
5/11/2000,7091100,140.125,141.2812042,141.5,139.125,98.77729034,-0.11
5/10/2000,10293900,140.5,138.125,140.9687042,137.75,96.57060242,-0.07
5/9/2000,5620300,143.0625,141.3125,143.4062042,140.2655945,98.79917145,-0.1
5/8/2000,5064100,142.75,142.4530945,143.375,141.8437042,99.59661102,-0.06
5/5/2000,7862400,141.0625,143.5312042,144,140.9375,100.3504181,-0.02
5/4/2000,5963600,142,141.8125,142.3592987,140.75,99.14874268,0
5/3/2000,12630700,144,140.75,144,139.7812042,98.40586853,-0.13
5/2/2000,9411900,145.5,144.125,147.125,144.125,100.7655716,-0.1
5/1/2000,7328300,146.5625,147.0625,148.4842987,145.8437042,102.8192902,-0.04
4/28/2000,8743400,147,145.0937042,147.8592987,145.0625,101.4427872,-0.1
4/27/2000,15595300,143,146,147.3437042,143,102.0764389,-0.07
4/26/2000,7711100,147.9687042,146.4842987,148.75,146,102.4150696,-0.03
4/25/2000,14102000,144.625,148.1562042,148.1562042,144.4375,103.5839691,0.02
4/24/2000,12893100,141.5,142.25,143.3125,140.5,99.45463562,0.07
4/20/2000,8537600,143.5625,143.8125,143.9375,142.375,100.54702,0.08
4/19/2000,6553700,144.5,143.125,145.125,142.5312042,100.0663834,0.17
4/18/2000,11069200,140.5625,144.4687042,144.4687042,139.7812042,101.0058594,0.24
4/17/2000,23918200,135.1875,140.75,140.75,134.6875,98.40586853,0.26
4/14/2000,29604000,142.625,136,142.8125,133.5,95.08492279,0.26
4/13/2000,12225800,147.4687042,144.25,148.1562042,143.7812042,100.8529129,0.31
4/12/2000,10779200,150.375,146.2812042,151.1562042,146.1562042,102.2730713,0.3
4/11/2000,9006400,150,150.4062042,151.625,148.375,105.1570816,0.27
4/10/2000,9624200,151.75,150.8437042,153.1092987,150.3125,105.4629593,0.28
4/6/2000,6378500,150.25,150.4842987,151.6875,149,105.2116776,0.25
4/5/2000,8387200,147.875,149.1875,150.8125,147.625,104.3050308,0.23
4/4/2000,19585500,151.75,150.125,153,141.3905945,104.9604187,0.23
4/3/2000,8508200,150.125,151.25,151.25,148.6875,105.7470169,0.22
3/31/2000,9249100,149.625,150.375,152.3125,148.4375,105.1352692,0.19
3/30/2000,9491900,150.1562042,148.6875,151.9217987,147.125,103.9554062,0.21
3/29/2000,6747500,151.5625,151.2187042,152.4842987,149.6562042,105.7251053,0.22
3/28/2000,6334400,151.25,151.0625,152.9842987,150.5937042,105.6159439,0.24
3/27/2000,8798600,153.375,151.9375,153.7812042,151.8125,106.2277222,0.19
3/24/2000,11462900,152.875,153.5625,155.75,151.7187042,107.3638306,0.2
3/23/2000,11654500,149.1562042,152.6562042,153.4687042,149.1562042,106.7302094,0.21
3/22/2000,8260000,149.5625,150.0937042,150.8437042,148.6875,104.938591,0.2
3/21/2000,13612600,145.5312042,149.1875,149.75,144.5,104.3050308,0.19
3/20/2000,12502300,146.875,146.1875,147.3437042,144.7812042,102.2075653,0.2
3/17/2000,10272900,145.8125,146.9375,148,145.4375,102.7318878,0.19
3/15/2000,10300800,136.875,139.8125,140.4375,136.0625,97.50260925,0.17
3/14/2000,8263900,139.2812042,136.625,140.0937042,136.1562042,95.27971649,0.15
3/13/2000,10540500,136.6875,138.5937042,140.4687042,135.6875,96.6526947,0.17
3/10/2000,7924600,140.1875,140.125,142,139.5312042,97.72055054,0.15
3/9/2000,5500900,137.25,140.875,140.875,136.125,98.24359894,0.15
3/8/2000,11808500,136.4687042,136.875,137.8437042,135.0312042,95.45405579,0.16
3/7/2000,20062000,140,137.0467987,140.1562042,135.2187042,95.57389069,0.15
3/6/2000,11967100,140.8125,139.75,141.3437042,138.75,97.4590683,0.15
3/3/2000,12770300,140.4375,141.125,141.7187042,139.7187042,98.41793823,0.15
3/2/2000,7600200,138.6875,138.5312042,139.125,137.3437042,96.60907745,0.15
3/1/2000,6868000,137.625,138.4375,139,137.2187042,96.54370117,0.18
2/29/2000,8242500,136.0625,137.4375,137.4375,135.75,95.84631348,0.17
2/28/2000,13397800,133.375,136.125,136.6875,132.7187042,94.9310379,0.16
2/25/2000,10559900,135.1875,133.3280945,136.7187042,133.125,92.98052216,0.18
2/24/2000,17375000,136.6875,133.8125,137.0312042,133.0937042,93.31835175,0.18
2/23/2000,12119000,135.625,136.5625,137.4687042,134.5,95.23616028,0.18
2/22/2000,16415400,135.1875,134.9687042,136.3437042,133.5312042,94.12467194,0.17
2/18/2000,9409200,138.875,135.3125,138.875,134.625,94.36439514,0.17
2/17/2000,7584200,140.4375,138.2812042,140.4375,138.2187042,96.43471527,0.17
2/16/2000,8845400,140.375,139,140.9375,138.7967987,96.93600464,0.13
2/14/2000,8528800,139.7812042,139.5,139.7812042,138.3125,97.28469849,0.12
2/11/2000,9849800,141.8437042,138.6875,141.9375,138.0312042,96.71807098,0.15
2/10/2000,6690600,141.625,141.5625,142.5625,140.875,98.72303772,0.14
2/9/2000,8511500,144.4687042,141.2812042,144.4687042,141.2655945,98.52688599,0.15
2/8/2000,4936400,143.9687042,144.3125,144.5625,143.625,100.640831,0.16
2/7/2000,5845800,142.5625,142.375,142.7812042,141.4375,99.2896347,0.14
2/4/2000,4925400,143.1875,142.5937042,144,142.125,99.44216156,0.12
2/3/2000,7997500,140.875,143.1875,143.25,140,99.85626984,0.15
2/2/2000,6205900,141.2812042,141.0625,142.25,140.375,98.37433624,0.15
1/31/2000,10768700,135.8125,139.5625,139.6717987,135,97.32828522,0.19
1/28/2000,11916200,139.4375,135.875,140.0625,135.5312042,94.75666809,0.2
1/27/2000,10922700,141.8437042,140.25,142.2187042,138.125,97.80773926,0.21
1/26/2000,5158100,141,140.8125,141.5467987,140.0937042,98.19998932,0.2
1/25/2000,9942500,140.5155945,141.9375,141.9375,139,98.98459625,0.21
1/24/2000,7896900,145.6562042,140.3437042,145.8437042,139.4062042,97.87304688,0.22
1/21/2000,6244800,145.5,144.4375,145.5,144.0625,100.7279892,0.23
1/20/2000,5800100,146.9687042,144.75,146.9687042,143.8125,100.9459534,0.23
1/19/2000,6157900,145.3125,147,147,145,102.5150604,0.23
1/18/2000,6488500,145.3437042,145.8125,146.625,145.1875,101.6869583,0.25
1/14/2000,7437300,146.5312042,146.9687042,147.4687042,145.9687042,102.4932327,0.25
1/13/2000,5158300,144.4687042,145,145.75,143.2812042,101.1203079,0.22
1/12/2000,6907700,144.5937042,143.0625,144.5937042,142.875,99.76914978,0.24
1/11/2000,7503700,145.8125,144.5,146.0937042,143.5,100.7716446,0.25
1/10/2000,5741700,146.25,146.25,146.9062042,145.0312042,101.9920044,0.27
1/7/2000,8066500,140.3125,145.75,145.75,140.0625,101.6433334,0.25
1/6/2000,6227200,139.625,137.75,141.5,137.75,96.06430054,0.26
1/5/2000,12177900,139.9375,140,141.5312042,137.25,97.63337708,0.27
1/4/2000,8089800,143.5312042,139.75,144.0625,139.6405945,97.4590683,0.27
1/3/2000,8164300,148.25,145.4375,148.25,143.875,101.4253845,0.27
12/31/1999,3172700,146.8437042,146.875,147.5,146.25,102.4278793,0.25
12/30/1999,3641300,147.125,146.6405945,147.5625,146.1875,102.2644272,0.25
12/28/1999,4084500,145.875,146.1875,146.5,145.4842987,101.9484406,0.24
12/27/1999,2691000,146.5,146.2812042,146.7812042,145.0625,102.0138092,0.23
12/23/1999,5721700,145.0155945,146.4842987,146.4842987,145,102.1554489,0.23
12/22/1999,5377500,143.625,144.1875,144.1875,142.9687042,100.5536575,0.24
12/21/1999,7981300,141.5937042,143.8125,144.0625,141.3437042,100.2921066,0.25
12/20/1999,4608700,142.5625,141.6562042,143.1875,141.0937042,98.78843689,0.27
12/17/1999,4775400,143,142.6875,143.3125,142.0625,99.50762177,0.27
12/16/1999,5854900,142.1875,142.125,142.6562042,141.1562042,98.87264252,0.29
12/15/1999,6879100,140.375,141.5,142.2030945,140.0312042,98.43784332,0.24
12/14/1999,5739000,141.625,140.75,142.4842987,140.625,97.91607666,0.21
12/13/1999,4210800,141.4375,142.125,142.7187042,141.2812042,98.87264252,0.2
12/10/1999,5127300,142.2812042,141.875,142.8125,140.875,98.69873047,0.24
12/9/1999,6474700,141.8125,141.4062042,142.2187042,139.375,98.37258911,0.25
12/8/1999,4611400,141.3437042,140.7187042,142.0625,140.5,97.89431,0.27
12/7/1999,10714200,143.2812042,141.625,143.3125,141.375,98.52478027,0.24
12/6/1999,3138900,143.5312042,142.7812042,143.7187042,142.25,99.32913971,0.24
12/3/1999,10045400,143.0312042,143.8437042,145.3437042,143.0312042,100.0683365,0.27
12/2/1999,6698300,140.625,141.25,141.375,140.375,98.26390076,0.27
12/1/1999,6980200,139.3125,140.4062042,140.5,139,97.67689514,0.25
11/30/1999,7682000,140.75,139.2812042,142.3125,139,96.89426422,0.26
11/29/1999,7348600,140.875,140.9375,141.9217987,140.4375,98.04653931,0.25
11/26/1999,1693900,142.4687042,141.4375,142.875,141.25,98.39434814,0.26
11/24/1999,4459700,140.75,141.9687042,142.4375,140,98.76387787,0.26
11/23/1999,5918000,142.8437042,141.2187042,142.8437042,140.375,98.24211884,0.26
11/19/1999,4832100,142.4062042,142.5,142.9687042,142,99.13348389,0.25
11/18/1999,4491000,142.4375,142.625,143,141.625,99.22047424,0.29
11/17/1999,9459000,142.25,141.625,142.9375,141.3125,98.52478027,0.25
11/16/1999,7544800,140.5625,141.25,143,140.0937042,98.26390076,0.25
11/15/1999,2187500,139.8437042,140.0780945,140.25,139.4062042,97.44866943,0.22
11/12/1999,11802900,139.25,139.75,139.9842987,137.125,97.2204361,0.2
11/11/1999,4794100,138.1875,138.5,138.5,137.4687042,96.35083008,0.19
11/10/1999,6405600,136.25,137.7187042,138.3905945,136.0780945,95.80728912,0.2
11/9/1999,4533700,138.5,136.7030945,138.6875,136.2812042,95.10075378,0.2
11/8/1999,4649200,137,138,138.375,136.75,96.00297546,0.23
11/5/1999,7431500,138.625,137.875,139.1092987,136.7812042,95.91600037,0.23
11/4/1999,7907500,136.75,136.5312042,137.3592987,135.7655945,94.9811554,0.24
11/3/1999,7222300,136,135.5,136.375,135.125,94.26378632,0.22
11/2/1999,6516900,135.9687042,134.5937042,137.25,134.5937042,93.63329315,0.21
11/1/1999,4006500,136.5,135.5625,137,135.5625,94.30726624,0.23
10/29/1999,10988600,135.8437042,137,137.6875,135.7187042,95.30730438,0.27
10/28/1999,10509700,132.4375,134.5625,134.8592987,132.1875,93.61161041,0.3
10/27/1999,5433300,128.375,130.125,130.3125,128.25,90.52455139,0.29
10/26/1999,6256300,130.1875,127.8125,130.6875,127.8125,88.91579437,0.37
10/25/1999,8114300,129.3125,129.4375,130.4687042,128.75,90.04626465,0.34
10/22/1999,8309600,129.75,130.0937042,131.2187042,129.5625,90.5027771,0.33
10/21/1999,9105400,127.2186966,129,129,126.625,89.74193573,0.33
10/20/1999,9759400,127.75,128.25,129.4687042,127.125,89.22014618,0.32
10/19/1999,14392900,127.1875,127,128.25,125.9375,88.35057831,0.3
10/18/1999,9758800,124.9375,125.7811966,125.9375,123.4375,87.50269318,0.27
10/15/1999,14238700,126,124.875,126.75,124.5,86.87227631,0.29
10/14/1999,10562200,128.4842987,128.1562042,129.1875,126.75,89.15491486,0.26
10/13/1999,10469300,130.6875,128.1875,131.3125,128.1875,89.17668915,0.27
10/12/1999,8686100,133.125,131.5937042,133.3125,131.1875,91.54628754,0.26
10/11/1999,4282000,133.5937042,133.6562042,134.125,133.3125,92.98110199,0.25
10/8/1999,9674300,131.75,133.875,133.875,131.2342987,93.1333313,0.26
10/7/1999,6535600,132.8592987,131.875,133,131.5,91.74198914,0.26
10/6/1999,10308200,130.75,132.625,132.8125,130.6875,92.26373291,0.21
10/5/1999,11976000,130.7187042,130.625,131.9687042,128.6875,90.87239075,0.22
10/4/1999,6341600,129.1875,130.75,130.875,128.75,90.95932007,0.2
10/1/1999,11127100,127.9375,128.4687042,128.5625,126.625,89.37232971,0.18
9/30/1999,7498900,127.4375,128.75,129.4375,126.9686966,89.56798553,0.19
9/29/1999,7580300,128.4375,126.8125,129.125,126.75,88.22012329,0.19
9/28/1999,11063400,127.9375,128.3437042,128.8125,125.5625,89.28533173,0.21
9/27/1999,6970300,128.75,128.5937042,129.75,128.2812042,89.45928192,0.21
9/24/1999,13792900,127.75,127.75,128.375,126.3125,88.87231445,0.23
9/23/1999,12204100,131.8125,127.875,131.8125,127.625,88.95931244,0.26
9/22/1999,13009100,131.25,130.6092987,131.8437042,129.75,90.86147308,0.28
9/21/1999,9335200,132.25,130.75,132.4687042,130.1562042,90.95932007,0.24
9/17/1999,8542300,132.625,133.75,133.9375,132.1562042,93.04639435,0.24
9/16/1999,15377600,132.5,132.4530945,132.8125,130.3125,91.88536835,0.27
